id,hd_image,ld_image,datasheet,footprint,manufacturer_part_number,quantity_available,unit_price,manufacturer,description,packaging,series,part_status,minimum_quantity,original,component_id,part_id,model,created_at,updated_at
, *, *, *,,CF18JT4R87,0,0,Zenithsun Electronics Tech,RES 4.87 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,157,,,
, *, *, *,,CF18JT4K82,0,0,Zenithsun Electronics Tech,RES 4.82K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,158,,,
, *, *, *,,CF18JT4M75,0,0,Zenithsun Electronics Tech,RES 4.75M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,159,,,
, *, *, *,,CF18JT4K55,0,0,Zenithsun Electronics Tech,RES 4.55K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,160,,,
, *, *, *,,CF18JT4R53,0,0,Zenithsun Electronics Tech,RES 4.53 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,161,,,
, *, *, *,,CF18JT4K51,0,0,Zenithsun Electronics Tech,RES 4.51K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,162,,,
, *, *, *,,CF18JT4R42,0,0,Zenithsun Electronics Tech,RES 4.42 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,163,,,
, *, *, *,,CF18JT4M32,0,0,Zenithsun Electronics Tech,RES 4.32M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,164,,,
, *, *, *,,CF18JT4K1,0,0,Zenithsun Electronics Tech,RES 4.1K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,165,,,
, *, *, *,,CF18JT4M12,0,0,Zenithsun Electronics Tech,RES 4.12M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,166,,,
, *, *, *,,CF18JT4R12,0,0,Zenithsun Electronics Tech,RES 4.12 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,167,,,
, *, *, *,,CF18JT4M02,0,0,Zenithsun Electronics Tech,RES 4.02M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,168,,,
, *, *, *,,CF18JT39K2,0,0,Zenithsun Electronics Tech,RES 39.2K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,169,,,
, *, *, *,,CF18JT383,0,0,Zenithsun Electronics Tech,RES 383 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,170,,,
, *, *, *,,CF18JT38K7,0,0,Zenithsun Electronics Tech,RES 38.7K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,171,,,
, *, *, *,,CF18JT38R3,0,0,Zenithsun Electronics Tech,RES 38.3 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,172,,,
, *, *, *,,CF18JT37K,0,0,Zenithsun Electronics Tech,RES 37K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,173,,,
, *, *, *,,CF18JT376K,0,0,Zenithsun Electronics Tech,RES 376K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,174,,,
, *, *, *,,CF18JT370K,0,0,Zenithsun Electronics Tech,RES 370K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,175,,,
, *, *, *,,CF18JT37R4,0,0,Zenithsun Electronics Tech,RES 37.4 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,176,,,
, *, *, *,,CF18JT365K,0,0,Zenithsun Electronics Tech,RES 365K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,177,,,
, *, *, *,,CF18JT364K,0,0,Zenithsun Electronics Tech,RES 364K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,178,,,
, *, *, *,,CF18JT36R8,0,0,Zenithsun Electronics Tech,RES 36.8 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,179,,,
, *, *, *,,CF18JT36R5,0,0,Zenithsun Electronics Tech,RES 36.5 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,180,,,
, *, *, *,,CF18JT36R2,0,0,Zenithsun Electronics Tech,RES 36.2 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,181,,,
, *, *, *,,CF18JT357K,0,0,Zenithsun Electronics Tech,RES 357K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,182,,,
, *, *, *,,CF18JT35K7,0,0,Zenithsun Electronics Tech,RES 35.7K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,183,,,
, *, *, *,,CF18JT35R7,0,0,Zenithsun Electronics Tech,RES 35.7 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,184,,,
, *, *, *,,CF18JT35K4,0,0,Zenithsun Electronics Tech,RES 35.4K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,185,,,
, *, *, *,,CF18JT348K,0,0,Zenithsun Electronics Tech,RES 348K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,186,,,
, *, *, *,,CF18JT34R8,0,0,Zenithsun Electronics Tech,RES 34.8 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,187,,,
, *, *, *,,CF18JT33K4,0,0,Zenithsun Electronics Tech,RES 33.4K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,188,,,
, *, *, *,,CF18JT33R2,0,0,Zenithsun Electronics Tech,RES 33.2 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,189,,,
, *, *, *,,CF18JT32K4,0,0,Zenithsun Electronics Tech,RES 32.4K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,190,,,
, *, *, *,,CF18JT32R4,0,0,Zenithsun Electronics Tech,RES 32.4 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,191,,,
, *, *, *,,CF18JT31K,0,0,Zenithsun Electronics Tech,RES 31K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,192,,,
, *, *, *,,CF18JT316K,0,0,Zenithsun Electronics Tech,RES 316K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,193,,,
, *, *, *,,CF18JT316,0,0,Zenithsun Electronics Tech,RES 316 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,194,,,
, *, *, *,,CF18JT31K6,0,0,Zenithsun Electronics Tech,RES 31.6K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,195,,,
, *, *, *,,CF18JT31R6,0,0,Zenithsun Electronics Tech,RES 31.6 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,196,,,
, *, *, *,,CF18JT31K5,0,0,Zenithsun Electronics Tech,RES 31.5K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,197,,,
, *, *, *,,CF18JT309K,0,0,Zenithsun Electronics Tech,RES 309K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,198,,,
, *, *, *,,CF18JT309,0,0,Zenithsun Electronics Tech,RES 309 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,199,,,
, *, *, *,,CF18JT301,0,0,Zenithsun Electronics Tech,RES 301 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,200,,,
, *, *, *,,CF18JT30K9,0,0,Zenithsun Electronics Tech,RES 30.9K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,201,,,
, *, *, *,,CF18JT30R9,0,0,Zenithsun Electronics Tech,RES 30.9 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,202,,,
, *, *, *,,CF18JT30K5,0,0,Zenithsun Electronics Tech,RES 30.5K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,203,,,
, *, *, *,,CF18JT30R1,0,0,Zenithsun Electronics Tech,RES 30.1 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,204,,,
, *, *, *,,CF18JT3K94,0,0,Zenithsun Electronics Tech,RES 3.94K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,205,,,
, *, *, *,,CF18JT3M92,0,0,Zenithsun Electronics Tech,RES 3.92M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,206,,,
, *, *, *,,CF18JT3M83,0,0,Zenithsun Electronics Tech,RES 3.83M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,207,,,
, *, *, *,,CF18JT3R83,0,0,Zenithsun Electronics Tech,RES 3.83 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,208,,,
, *, *, *,,CF18JT3R79,0,0,Zenithsun Electronics Tech,RES 3.79 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,209,,,
, *, *, *,,CF18JT3M75,0,0,Zenithsun Electronics Tech,RES 3.75M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,210,,,
, *, *, *,,CF18JT3M74,0,0,Zenithsun Electronics Tech,RES 3.74M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,211,,,
, *, *, *,,CF18JT3K74,0,0,Zenithsun Electronics Tech,RES 3.74K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,212,,,
, *, *, *,,CF18JT3R74,0,0,Zenithsun Electronics Tech,RES 3.74 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,213,,,
, *, *, *,,CF18JT3M6,0,0,Zenithsun Electronics Tech,RES 3.6M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,214,,,
, *, *, *,,CF18JT3K68,0,0,Zenithsun Electronics Tech,RES 3.68K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,215,,,
, *, *, *,,CF18JT3R65,0,0,Zenithsun Electronics Tech,RES 3.65 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,216,,,
, *, *, *,,CF18JT3M57,0,0,Zenithsun Electronics Tech,RES 3.57M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,217,,,
, *, *, *,,CF18JT3R57,0,0,Zenithsun Electronics Tech,RES 3.57 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,218,,,
, *, *, *,,CF18JT3M48,0,0,Zenithsun Electronics Tech,RES 3.48M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,219,,,
, *, *, *,,CF18JT3K48,0,0,Zenithsun Electronics Tech,RES 3.48K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,220,,,
, *, *, *,,CF18JT3R48,0,0,Zenithsun Electronics Tech,RES 3.48 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,221,,,
, *, *, *,,CF18JT3K44,0,0,Zenithsun Electronics Tech,RES 3.44K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,222,,,
, *, *, *,,CF18JT3R4,0,0,Zenithsun Electronics Tech,RES 3.4 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,223,,,
, *, *, *,,CF18JT3R37,0,0,Zenithsun Electronics Tech,RES 3.37 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,224,,,
, *, *, *,,CF18JT3M32,0,0,Zenithsun Electronics Tech,RES 3.32M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,225,,,
, *, *, *,,CF18JT3R32,0,0,Zenithsun Electronics Tech,RES 3.32 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,226,,,
, *, *, *,,CF18JT3R3,0,0,Zenithsun Electronics Tech,RES 3.3 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,227,,,
, *, *, *,,CF18JT3M24,0,0,Zenithsun Electronics Tech,RES 3.24M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,228,,,
, *, *, *,,CF18JT3R24,0,0,Zenithsun Electronics Tech,RES 3.24 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,229,,,
, *, *, *,,CF18JT3R2,0,0,Zenithsun Electronics Tech,RES 3.2 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,230,,,
, *, *, *,,CF18JT3M16,0,0,Zenithsun Electronics Tech,RES 3.16M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,231,,,
, *, *, *,,CF18JT3R09,0,0,Zenithsun Electronics Tech,RES 3.09 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,232,,,
, *, *, *,,CF18JT3K08,0,0,Zenithsun Electronics Tech,RES 3.08K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,233,,,
, *, *, *,,CF18JT3M01,0,0,Zenithsun Electronics Tech,RES 3.01M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,234,,,
, *, *, *,,CF18JT298,0,0,Zenithsun Electronics Tech,RES 298 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,235,,,
, *, *, *,,CF18JT294K,0,0,Zenithsun Electronics Tech,RES 294K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,236,,,
, *, *, *,,CF18JT294,0,0,Zenithsun Electronics Tech,RES 294 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,237,,,
, *, *, *,,CF18JT29R4,0,0,Zenithsun Electronics Tech,RES 29.4 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,238,,,
, *, *, *,,CF18JT29K3,0,0,Zenithsun Electronics Tech,RES 29.3K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,239,,,
, *, *, *,,CF18JT28K,0,0,Zenithsun Electronics Tech,RES 28K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,240,,,
, *, *, *,,CF18JT287,0,0,Zenithsun Electronics Tech,RES 287 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,241,,,
, *, *, *,,CF18JT280,0,0,Zenithsun Electronics Tech,RES 280 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,242,,,
, *, *, *,,CF18JT28K7,0,0,Zenithsun Electronics Tech,RES 28.7K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,243,,,
, *, *, *,,CF18JT28K1,0,0,Zenithsun Electronics Tech,RES 28.1K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,244,,,
, *, *, *,,CF18JT28,0,0,Zenithsun Electronics Tech,RES 28 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,245,,,
, *, *, *,,CF18JT274K,0,0,Zenithsun Electronics Tech,RES 274K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,246,,,
, *, *, *,,CF18JT274,0,0,Zenithsun Electronics Tech,RES 274 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,247,,,
, *, *, *,,CF18JT27K8,0,0,Zenithsun Electronics Tech,RES 27.8K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,248,,,
, *, *, *,,CF18JT27R4,0,0,Zenithsun Electronics Tech,RES 27.4 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,249,,,
, *, *, *,,CF18JT268,0,0,Zenithsun Electronics Tech,RES 268 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,250,,,
, *, *, *,,CF18JT267K,0,0,Zenithsun Electronics Tech,RES 267K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,251,,,
, *, *, *,,CF18JT261K,0,0,Zenithsun Electronics Tech,RES 261K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,252,,,
, *, *, *,,CF18JT261,0,0,Zenithsun Electronics Tech,RES 261 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,253,,,
, *, *, *,,CF18JT26R7,0,0,Zenithsun Electronics Tech,RES 26.7 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,254,,,
, *, *, *,,CF18JT26R1,0,0,Zenithsun Electronics Tech,RES 26.1 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,255,,,
, *, *, *,,CF18JT257,0,0,Zenithsun Electronics Tech,RES 257 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,256,,,
, *, *, *,,CF18JT255K,0,0,Zenithsun Electronics Tech,RES 255K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,257,,,
, *, *, *,,CF18JT240K,0,0,Zenithsun Electronics Tech,RES 240K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,258,,,
, *, *, *,,CF18JT24K3,0,0,Zenithsun Electronics Tech,RES 24.3K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,259,,,
, *, *, *,,CF18JT24R3,0,0,Zenithsun Electronics Tech,RES 24.3 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,260,,,
, *, *, *,,CF18JT237,0,0,Zenithsun Electronics Tech,RES 237 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,261,,,
, *, *, *,,CF18JT236,0,0,Zenithsun Electronics Tech,RES 236 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,262,,,
, *, *, *,,CF18JT232K,0,0,Zenithsun Electronics Tech,RES 232K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,263,,,
, *, *, *,,CF18JT23K5,0,0,Zenithsun Electronics Tech,RES 23.5K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,264,,,
, *, *, *,,CF18JT23K3,0,0,Zenithsun Electronics Tech,RES 23.3K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,265,,,
, *, *, *,,CF18JT23K2,0,0,Zenithsun Electronics Tech,RES 23.2K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,266,,,
, *, *, *,,CF18JT23R2,0,0,Zenithsun Electronics Tech,RES 23.2 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,267,,,
, *, *, *,,CF18JT229K,0,0,Zenithsun Electronics Tech,RES 229K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,268,,,
, *, *, *,,CF18JT22R1,0,0,Zenithsun Electronics Tech,RES 22.1 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,269,,,
, *, *, *,,CF18JT21K8,0,0,Zenithsun Electronics Tech,RES 21.8K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,270,,,
, *, *, *,,CF18JT21K5,0,0,Zenithsun Electronics Tech,RES 21.5K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,271,,,
, *, *, *,,CF18JT21R5,0,0,Zenithsun Electronics Tech,RES 21.5 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,272,,,
, *, *, *,,CF18JT21R3,0,0,Zenithsun Electronics Tech,RES 21.3 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,273,,,
, *, *, *,,CF18JT21K1,0,0,Zenithsun Electronics Tech,RES 21.1K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,274,,,
, *, *, *,,CF18JT208K,0,0,Zenithsun Electronics Tech,RES 208K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,275,,,
, *, *, *,,CF18JT205K,0,0,Zenithsun Electronics Tech,RES 205K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,276,,,
, *, *, *,,CF18JT20K6,0,0,Zenithsun Electronics Tech,RES 20.6K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,277,,,
, *, *, *,,CF18JT20R5,0,0,Zenithsun Electronics Tech,RES 20.5 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,278,,,
, *, *, *,,CF18JT2K9,0,0,Zenithsun Electronics Tech,RES 2.9K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,279,,,
, *, *, *,,CF18JT2R94,0,0,Zenithsun Electronics Tech,RES 2.94 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,280,,,
, *, *, *,,CF18JT2M8,0,0,Zenithsun Electronics Tech,RES 2.8M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,281,,,
, *, *, *,,CF18JT2M87,0,0,Zenithsun Electronics Tech,RES 2.87M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,282,,,
, *, *, *,,CF18JT2K87,0,0,Zenithsun Electronics Tech,RES 2.87K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,283,,,
, *, *, *,,CF18JT2M7,0,0,Zenithsun Electronics Tech,RES 2.7M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,284,,,
, *, *, *,,CF18JT2M74,0,0,Zenithsun Electronics Tech,RES 2.74M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,285,,,
, *, *, *,,CF18JT2M67,0,0,Zenithsun Electronics Tech,RES 2.67M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,286,,,
, *, *, *,,CF18JT2K67,0,0,Zenithsun Electronics Tech,RES 2.67K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,287,,,
, *, *, *,,CF18JT2M61,0,0,Zenithsun Electronics Tech,RES 2.61M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,288,,,
, *, *, *,,CF18JT2K61,0,0,Zenithsun Electronics Tech,RES 2.61K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,289,,,
, *, *, *,,CF18JT2K55,0,0,Zenithsun Electronics Tech,RES 2.55K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,290,,,
, *, *, *,,CF18JT2R55,0,0,Zenithsun Electronics Tech,RES 2.55 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,291,,,
, *, *, *,,CF18JT2M49,0,0,Zenithsun Electronics Tech,RES 2.49M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,292,,,
, *, *, *,,CF18JT2M45,0,0,Zenithsun Electronics Tech,RES 2.45M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,293,,,
, *, *, *,,CF18JT2R43,0,0,Zenithsun Electronics Tech,RES 2.43 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,294,,,
, *, *, *,,CF18JT2M43,0,0,Zenithsun Electronics Tech,RES 2.43M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,295,,,
, *, *, *,,CF18JT2M37,0,0,Zenithsun Electronics Tech,RES 2.37M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,296,,,
, *, *, *,,CF18JT2M32,0,0,Zenithsun Electronics Tech,RES 2.32M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,297,,,
, *, *, *,,CF18JT2M26,0,0,Zenithsun Electronics Tech,RES 2.26M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,298,,,
, *, *, *,,CF18JT2M21,0,0,Zenithsun Electronics Tech,RES 2.21M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,299,,,
, *, *, *,,CF18JT2M1,0,0,Zenithsun Electronics Tech,RES 2.1M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,300,,,
, *, *, *,,CF18JT2M15,0,0,Zenithsun Electronics Tech,RES 2.15M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,301,,,
, *, *, *,,CF18JT2K10,0,0,Zenithsun Electronics Tech,RES 2.10K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,302,,,
, *, *, *,,CF18JT2R1,0,0,Zenithsun Electronics Tech,RES 2.1 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,303,,,
, *, *, *,,CF18JT2K05,0,0,Zenithsun Electronics Tech,RES 2.05K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,304,,,
, *, *, *,,CF18JT2R05,0,0,Zenithsun Electronics Tech,RES 2.05 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,305,,,
, *, *, *,,CF18JT196,0,0,Zenithsun Electronics Tech,RES 196 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,306,,,
, *, *, *,,CF18JT191K,0,0,Zenithsun Electronics Tech,RES 191K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,307,,,
, *, *, *,,CF18JT19K1,0,0,Zenithsun Electronics Tech,RES 19.1K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,308,,,
, *, *, *,,CF18JT187,0,0,Zenithsun Electronics Tech,RES 187 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,309,,,
, *, *, *,,CF18JT18R7,0,0,Zenithsun Electronics Tech,RES 18.7 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,310,,,
, *, *, *,,CF18JT178K,0,0,Zenithsun Electronics Tech,RES 178K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,311,,,
, *, *, *,,CF18JT178,0,0,Zenithsun Electronics Tech,RES 178 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,312,,,
, *, *, *,,CF18JT17R8,0,0,Zenithsun Electronics Tech,RES 17.8 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,313,,,
, *, *, *,,CF18JT17K4,0,0,Zenithsun Electronics Tech,RES 17.4K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,314,,,
, *, *, *,,CF18JT17R4,0,0,Zenithsun Electronics Tech,RES 17.4 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,315,,,
, *, *, *,,CF18JT17K2,0,0,Zenithsun Electronics Tech,RES 17.2K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,316,,,
, *, *, *,,CF18JT169K,0,0,Zenithsun Electronics Tech,RES 169K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,317,,,
, *, *, *,,CF18JT169,0,0,Zenithsun Electronics Tech,RES 169 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,318,,,
, *, *, *,,CF18JT162,0,0,Zenithsun Electronics Tech,RES 162 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,319,,,
, *, *, *,,CF18JT161,0,0,Zenithsun Electronics Tech,RES 161 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,320,,,
, *, *, *,,CF18JT16K9,0,0,Zenithsun Electronics Tech,RES 16.9K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,321,,,
