N-Channel,MOSFET (Metal Oxide),25V,100A (Tc),-,2.8 mOhm @ 25A* 10V,2V @ 1mA,32nC @ 4.5V,-,4308pF @ 12V,-,62.5W (Tc),-55°C ~ 150°C (TJ),Surface Mount,LFPAK56* Power-SO8,SC-100* SOT-669
N-Channel,MOSFET (Metal Oxide),30V,68A (Tc),4.5V* 10V,7.9 mOhm @ 10A* 10V,2V @ 1mA,12nC @ 5V,±20V,1362pF @ 10V,-,62.5W (Tc),-55°C ~ 150°C (TJ),Surface Mount,LFPAK56* Power-SO8,SC-100* SOT-669
N-Channel,MOSFET (Metal Oxide),100V,3.5A (Tc),5V,250 mOhm @ 1.75A* 5V,2V @ 1mA,12.2nC @ 5V,±16V,374pF @ 25V,-,6.9W (Tc),-65°C ~ 150°C (TJ),Surface Mount,SOT-223,TO-261-4* TO-261AA
N-Channel,MOSFET (Metal Oxide),100V,3.5A (Tc),10V,250 mOhm @ 1.75A* 10V,4V @ 1mA,7.4nC @ 10V,±20V,300pF @ 25V,-,6.9W (Tc),-65°C ~ 150°C (TJ),Surface Mount,SOT-223,TO-261-4* TO-261AA
N-Channel,MOSFET (Metal Oxide),30V,5.7A (Ta),2.5V* 4.5V,27 mOhm @ 5.7A* 4.5V,1.5V @ 250µA,10nC @ 4.5V,±12V,585pF @ 15V,-,545mW (Ta)* 6.25W (Tc),-55°C ~ 150°C (TJ),Surface Mount,6-TSOP,SC-74* SOT-457
N-Channel,MOSFET (Metal Oxide),30V,4.1A (Ta),4.5V* 10V,42 mOhm @ 4.1A* 10V,2V @ 250µA,6.3nC @ 10V,±20V,209pF @ 15V,-,510mW (Ta)* 5W (Tc),-55°C ~ 150°C (TJ),Surface Mount,TO-236AB (SOT23),TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),100V,75A (Tc),10V,15 mOhm @ 25A* 10V,4V @ 1mA,90nC @ 10V,±20V,4900pF @ 25V,-,300W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),50V,14A (Tc),5V,100 mOhm @ 14A* 5V,2V @ 250µA,40nC @ 10V,±10V,670pF @ 25V,-,48W (Tc),-55°C ~ 175°C (TJ),Surface Mount,TO-252AA,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),50V,14A (Tc),5V,100 mOhm @ 14A* 5V,2V @ 250µA,40nC @ 10V,±10V,670pF @ 25V,-,48W (Tc),-55°C ~ 175°C (TJ),Surface Mount,TO-252AA,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),50V,16A (Tc),4V* 5V,47 mOhm @ 16A* 5V,2V @ 250mA,80nC @ 10V,±10V,-,-,60W (Tc),-55°C ~ 150°C (TJ),Surface Mount,TO-252AA,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),50V,16A (Tc),4V* 5V,47 mOhm @ 16A* 5V,2V @ 250mA,80nC @ 10V,±10V,-,-,60W (Tc),-55°C ~ 150°C (TJ),Surface Mount,TO-252AA,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),60V,11A (Tc),5V,107 mOhm @ 8A* 5V,3V @ 250µA,11.3nC @ 10V,±16V,350pF @ 25V,-,38W (Tc),-55°C ~ 175°C (TJ),Surface Mount,TO-252AA,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),30V,30A (Ta),4.5V* 10V,8 mOhm @ 15A* 10V,-,8nC @ 4.5V,+16V* -12V,1250pF @ 10V,-,-,-,Surface Mount,LFPAK,SC-100* SOT-669
N-Channel,MOSFET (Metal Oxide),45V,2A (Ta),2.5V* 4.5V,180 mOhm @ 2A* 4.5V,1.5V @ 1mA,4.1nC @ 4.5V,±12V,200pF @ 10V,-,1W (Ta),150°C (TJ),Surface Mount,TSMT3,SC-96
N-Channel,MOSFET (Metal Oxide),20V,3.1A (Ta),1.8V* 4.5V,65 mOhm @ 3.9A* 4.5V,1.2V @ 250µA,7.5nC @ 4.5V,±8V,-,-,1W (Ta),-55°C ~ 150°C (TJ),Surface Mount,SC-70-6 (SOT-363),6-TSSOP* SC-88* SOT-363
N-Channel,MOSFET (Metal Oxide),30V,3.6A (Tc),2.5V* 4.5V,68 mOhm @ 2.9A* 4.5V,1.5V @ 250µA,10nC @ 10V,±12V,320pF @ 15V,-,1.1W (Ta)* 1.7W (Tc),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3 (TO-236),TO-236-3* SC-59* SOT-23-3
P-Channel,MOSFET (Metal Oxide),20V,3.1A (Tc),2.5V* 4.5V,112 mOhm @ 2.8A* 4.5V,1V @ 250µA,10nC @ 4.5V,±8V,405pF @ 10V,-,860mW (Ta)* 1.6W (Tc),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3 (TO-236),TO-236-3* SC-59* SOT-23-3
P-Channel,MOSFET (Metal Oxide),30V,2.7A (Tc),4.5V* 10V,190 mOhm @ 1.9A* 10V,3V @ 250µA,8nC @ 10V,±20V,155pF @ 15V,-,1W (Ta)* 2.3W (Tc),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3 (TO-236),TO-236-3* SC-59* SOT-23-3
P-Channel,MOSFET (Metal Oxide),60V,-,4.5V* 10V,340 mOhm @ 1.25A* 10V,1V @ 250µA (Min),12nC @ 10V,±20V,-,-,1.25W (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3 (TO-236),TO-236-3* SC-59* SOT-23-3
P-Channel,MOSFET (Metal Oxide),40V,2.3A (Ta),4.5V* 10V,82 mOhm @ 3A* 10V,3V @ 250µA,17nC @ 10V,±20V,470pF @ 20V,-,750mW (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3 (TO-236),TO-236-3* SC-59* SOT-23-3
P-Channel,MOSFET (Metal Oxide),20V,3.7A (Ta),1.8V* 4.5V,39 mOhm @ 4.7A* 4.5V,1V @ 250µA,19nC @ 4.5V,±8V,1020pF @ 10V,-,750mW (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3 (TO-236),TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),100V,1.15A (Ta),10V,250 mOhm @ 1.5A* 10V,4V @ 250µA,5nC @ 10V,±20V,-,-,730mW (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3 (TO-236),TO-236-3* SC-59* SOT-23-3
P-Channel,MOSFET (Metal Oxide),12V,4.1A (Ta),1.8V* 4.5V,32 mOhm @ 5.3A* 4.5V,1V @ 250µA,18nC @ 4.5V,±8V,1100pF @ 6V,-,750mW (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3 (TO-236),TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),30V,6A (Tc),4.5V* 10V,28 mOhm @ 5.5A* 10V,2.5V @ 250µA,13nC @ 10V,±20V,424pF @ 15V,-,1.3W (Ta)* 2.5W (Tc),-55°C ~ 150°C (TJ),Surface Mount,SOT-23,TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),30V,4.6A (Ta),2.5V* 4.5V,34 mOhm @ 6.1A* 4.5V,600mV @ 1mA (Min),12nC @ 4.5V,±12V,-,-,1.14W (Ta),-55°C ~ 150°C (TJ),Surface Mount,6-TSOP,SOT-23-6 Thin* TSOT-23-6
P-Channel,MOSFET (Metal Oxide),20V,4A (Ta),2.5V* 4.5V,65 mOhm @ 4A* 4.5V,1.5V @ 250µA,10nC @ 4.5V,±8V,640pF @ 10V,-,1.6W (Ta),-55°C ~ 150°C (TJ),Surface Mount,6-SSOT,SOT-23-6 Thin* TSOT-23-6
N-Channel,MOSFET (Metal Oxide),30V,3.4A (Ta),4.5V* 10V,60 mOhm @ 4.5A* 10V,3V @ 250µA,15nC @ 10V,±20V,-,-,1.14W (Ta),-55°C ~ 150°C (TJ),Surface Mount,6-TSOP,SOT-23-6 Thin* TSOT-23-6
N-Channel,MOSFET (Metal Oxide),30V,14A (Tc),4.5V* 10V,14 mOhm @ 10A* 10V,2.5V @ 250µA,23nC @ 10V,±20V,846pF @ 15V,-,2.5W (Ta)* 5W (Tc),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),30V,5.8A (Ta),4.5V* 10V,24 mOhm @ 8A* 10V,1V @ 250µA (Min),20nC @ 10V,±20V,-,-,1.3W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),30V,8.8A (Ta),4.5V* 10V,12 mOhm @ 11.4A* 10V,3V @ 250µA,100nC @ 10V,±20V,-,-,1.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),30V,9.7A (Ta),2.5V* 10V,10.5 mOhm @ 12.6A* 10V,1.4V @ 250µA,70nC @ 4.5V,±12V,-,-,1.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),30V,5.7A (Ta),4.5V* 10V,30 mOhm @ 7.5A* 10V,3V @ 250µA,20nC @ 5V,±20V,-,-,1.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),30V,7A (Ta),4.5V* 10V,20 mOhm @ 9.1A* 10V,3V @ 250µA,70nC @ 10V,±20V,-,-,1.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),20V,9.8A (Ta),2.5V* 10V,11 mOhm @ 13.7A* 10V,1.4V @ 250µA,56nC @ 4.5V,±12V,-,-,1.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),30V,18.2A (Tc),4.5V* 10V,9.5 mOhm @ 13.8A* 10V,3V @ 250µA,26nC @ 10V,±20V,1220pF @ 15V,-,3W (Ta)* 5.2W (Tc),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),30V,6.5A (Ta),4.5V* 10V,18.5 mOhm @ 9A* 10V,1.8V @ 250µA,13nC @ 5V,±25V,-,-,1.3W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),30V,13A (Tc),4.5V* 10V,18 mOhm @ 10A* 10V,3V @ 250µA,65nC @ 10V,±25V,1960pF @ 15V,-,2.5W (Ta)* 5.6W (Tc),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),150V,2.7A (Ta),6V* 10V,85 mOhm @ 3.5A* 10V,2V @ 250µA (Min),21nC @ 10V,±20V,-,-,1.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),20V,3.5A (Ta),1.8V* 4.5V,76 mOhm @ 3.5A* 4.5V,450mV @ 250µA (Min),10nC @ 4.5V,±8V,-,-,1.3W (Ta),-55°C ~ 150°C (TJ),Surface Mount,1206-8 ChipFET™,8-SMD* Flat Lead
P-Channel,MOSFET (Metal Oxide),30V,16A (Tc),4.5V* 10V,18 mOhm @ 10A* 10V,3V @ 250µA,65nC @ 10V,±25V,1960pF @ 15V,-,3.7W (Ta)* 52W (Tc),-50°C ~ 150°C (TJ),Surface Mount,PowerPAK® 1212-8,PowerPAK® 1212-8
N-Channel,MOSFET (Metal Oxide),30V,6.5A (Ta),4.5V* 10V,19.5 mOhm @ 10A* 10V,1.8V @ 250µA,13nC @ 5V,±25V,-,-,1.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,PowerPAK® 1212-8,PowerPAK® 1212-8
N-Channel,MOSFET (Metal Oxide),30V,30A (Ta),4.5V* 10V,3 mOhm @ 25A* 10V,3V @ 250µA,50nC @ 4.5V,±20V,5600pF @ 15V,-,5.4W (Ta),-55°C ~ 150°C (TJ),Surface Mount,PowerPAK® SO-8,PowerPAK® SO-8
P-Channel,MOSFET (Metal Oxide),30V,7.4A (Ta),4.5V* 10V,18 mOhm @ 11.7A* 10V,3V @ 250µA,56nC @ 10V,±20V,-,-,1.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,PowerPAK® 1212-8,PowerPAK® 1212-8
P-Channel,MOSFET (Metal Oxide),30V,35A (Tc),4.5V* 10V,12.3 mOhm @ 13.9A* 10V,2.5V @ 250µA,59nC @ 10V,±25V,1800pF @ 15V,-,3.7W (Ta)* 52W (Tc),-55°C ~ 150°C (TJ),Surface Mount,PowerPAK® 1212-8,PowerPAK® 1212-8
N-Channel,MOSFET (Metal Oxide),150V,4A (Ta),10V,50 mOhm @ 5A* 10V,4.5V @ 250µA,36nC @ 10V,±20V,-,-,1.9W (Ta),-55°C ~ 150°C (TJ),Surface Mount,PowerPAK® SO-8,PowerPAK® SO-8
N-Channel,MOSFET (Metal Oxide),80V,7.6A (Ta),6V* 10V,16.5 mOhm @ 10A* 10V,2V @ 250µA (Min),41nC @ 10V,±20V,-,-,1.9W (Ta),-55°C ~ 150°C (TJ),Surface Mount,PowerPAK® SO-8,PowerPAK® SO-8
N-Channel,MOSFET (Metal Oxide),40V,58A (Tc),4.5V* 10V,7.5 mOhm @ 16A* 10V,3V @ 250µA,77nC @ 10V,±20V,3540pF @ 20V,-,4.6W (Ta)* 46W (Tc),-55°C ~ 150°C (TJ),Surface Mount,PowerPAK® SO-8,PowerPAK® SO-8
P-Channel,MOSFET (Metal Oxide),60V,4.7A (Tc),4.5V* 10V,120 mOhm @ 3.2A* 10V,3V @ 250µA,22nC @ 10V,±20V,600pF @ 30V,-,2.4W (Ta)* 5W (Tc),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),30V,4.1A (Ta),4.5V* 10V,42 mOhm @ 5.7A* 10V,3V @ 250µA,24nC @ 10V,±20V,-,-,1.3W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),30V,5.3A (Ta),4.5V* 10V,50 mOhm @ 5.3A* 10V,3V @ 250µA,23nC @ 10V,±20V,690pF @ 15V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),100V,40A (Tc),4.5V* 10V,10.8 mOhm @ 20A* 10V,2.8V @ 250µA,48nC @ 10V,±20V,1640pF @ 50V,-,5W (Ta)* 62.5W (Tc),-55°C ~ 150°C (TJ),Surface Mount,PowerPAK® SO-8,PowerPAK® SO-8
N-Channel,MOSFET (Metal Oxide),100V,40A (Tc),4.5V* 10V,14 mOhm @ 15A* 10V,2.8V @ 250µA,43nC @ 10V,±20V,1250pF @ 50V,-,5W (Ta)* 44.5W (Tc),-55°C ~ 150°C (TJ),Surface Mount,PowerPAK® SO-8,PowerPAK® SO-8
N-Channel,MOSFET (Metal Oxide),30V,12A (Tc),4.5V* 10V,24 mOhm @ 7.8A* 10V,2.5V @ 250µA,12nC @ 10V,±20V,435pF @ 15V,-,3.2W (Ta)* 15.6W (Tc),-55°C ~ 150°C (TJ),Surface Mount,PowerPAK® 1212-8,PowerPAK® 1212-8
N-Channel,MOSFET (Metal Oxide),100V,28A (Tc),4.5V* 10V,33 mOhm @ 10A* 10V,3V @ 250µA,19.5nC @ 10V,±20V,550pF @ 50V,-,3.7W (Ta)* 52W (Tc),-55°C ~ 150°C (TJ),Surface Mount,PowerPAK® 1212-8,PowerPAK® 1212-8
P-Channel,MOSFET (Metal Oxide),30V,2A (Ta),4.5V* 10V,56 mOhm @ 1A* 10V,2.5V @ 250µA,6nC @ 4.5V,±20V,639pF @ 25V,-,350mW (Tc),150°C (TJ),Surface Mount,SOT-23,TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),30V,17A (Tc),4.5V* 10V,5.5 mOhm @ 8.5A* 10V,1V @ 250µA,35nC @ 4.5V,±18V,2160pF @ 25V,-,3.2W (Tc),-55°C ~ 175°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),30V,4A (Tc),5V* 10V,55 mOhm @ 2A* 10V,1V @ 250µA,9nC @ 5V,±16V,330pF @ 25V,Schottky Diode (Isolated),2W (Tc),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),30V,7A (Tc),4.5V* 10V,21 mOhm @ 3.5A* 10V,2.5V @ 250µA,38nC @ 4.5V,±20V,2600pF @ 25V,-,2.5W (Tc),150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),600V,20A (Tc),10V,290 mOhm @ 10A* 10V,5V @ 250µA,54nC @ 10V,±30V,1500pF @ 25V,-,192W (Tc),150°C (TJ),Through Hole,TO-247-3,TO-247-3
N-Channel,MOSFET (Metal Oxide),500V,45A (Tc),10V,100 mOhm @ 22.5A* 10V,5V @ 250µA,117nC @ 10V,±30V,3700pF @ 25V,-,417W (Tc),-65°C ~ 150°C (TJ),Through Hole,TO-247-3,TO-247-3
P-Channel,MOSFET (Metal Oxide),60V,110A (Tc),4.5V* 10V,6.9 mOhm @ 30A* 10V,3V @ 250µA,345nC @ 10V,±20V,11400pF @ 25V,-,3.75W (Ta)* 375W (Tc),-55°C ~ 175°C (TJ),Surface Mount,TO-263 (D2Pak),TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
P-Channel,MOSFET (Metal Oxide),80V,110A (Tc),4.5V* 10V,11.2 mOhm @ 20A* 10V,3V @ 250µA,270nC @ 10V,±20V,10850pF @ 40V,-,13.6W (Ta)* 375W (Tc),-55°C ~ 175°C (TJ),Surface Mount,TO-263 (D2Pak),TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),40V,630mA (Tj),3V* 10V,2 Ohm @ 1A* 10V,1.6V @ 500µA,-,±20V,70pF @ 20V,-,1.6W (Tc),-55°C ~ 150°C (TJ),Surface Mount,TO-243AA (SOT-89),TO-243AA
N-Channel,MOSFET (Metal Oxide),60V,350mA (Tj),4.5V* 10V,3 Ohm @ 500mA* 10V,2V @ 500µA,-,±20V,60pF @ 25V,-,1W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-92-3,TO-226-3* TO-92-3 (TO-226AA)
N-Channel,MOSFET (Metal Oxide),240V,360mA (Tj),4.5V* 10V,6 Ohm @ 500mA* 10V,2V @ 1mA,-,±20V,125pF @ 25V,-,1.6W (Tc),-55°C ~ 150°C (TJ),Surface Mount,TO-243AA (SOT-89),TO-243AA
N-Channel,MOSFET (Metal Oxide),400V,260mA (Tj),4.5V* 10V,12 Ohm @ 500mA* 10V,2V @ 1mA,-,±20V,125pF @ 25V,-,1.6W (Ta),-55°C ~ 150°C (TJ),Surface Mount,TO-243AA (SOT-89),TO-243AA
P-Channel,MOSFET (Metal Oxide),60V,270mA (Ta),4.5V* 10V,6 Ohm @ 500mA* 10V,3V @ 250µA,3nC @ 15V,±20V,-,-,800mW (Ta),-55°C ~ 150°C (TJ),Through Hole,TO-226AA,TO-226-3* TO-92-3 (TO-226AA) (Formed Leads)
P-Channel,MOSFET (Metal Oxide),400V,86mA (Tj),4.5V* 10V,25 Ohm @ 100mA* 10V,2.4V @ 1mA,-,±20V,125pF @ 25V,-,740mW (Ta),-55°C ~ 150°C (TJ),Through Hole,TO-92-3,TO-226-3* TO-92-3 (TO-226AA)
P-Channel,MOSFET (Metal Oxide),20V,2.8A (Tc),2.5V* 4.5V,130 mOhm @ 2.8A* 4.5V,950mV @ 250µA,4.5nC @ 4.5V,±8V,447pF @ 6V,-,900mW (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23,TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),60V,330mA (Tj),10V,3 Ohm @ 1A* 10V,2V @ 1mA,-,±30V,50pF @ 25V,-,1W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-92-3,TO-226-3* TO-92-3 (TO-226AA)
N-Channel,MOSFET (Metal Oxide),500V,250mA (Tj),4.5V* 10V,13 Ohm @ 400mA* 10V,4V @ 1mA,-,±20V,150pF @ 25V,-,1.6W (Ta),-55°C ~ 150°C (TJ),Surface Mount,TO-243AA (SOT-89),TO-243AA
N-Channel,MOSFET (Metal Oxide),60V,150mA (Ta),10V,5 Ohm @ 500mA* 10V,2.4V @ 1mA,-,±20V,35pF @ 18V,-,330mW (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3,TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),60V,600mA (Ta),5V* 10V,1 Ohm @ 1.5A* 10V,3V @ 1mA,-,±20V,100pF @ 25V,-,700mW (Ta),-55°C ~ 150°C (TJ),Through Hole,TO-92-3,TO-226-3* TO-92-3 (TO-226AA)
P-Channel,MOSFET (Metal Oxide),60V,280mA (Ta),10V,5 Ohm @ 500mA* 10V,3.5V @ 1mA,-,±20V,100pF @ 18V,-,700mW (Ta),-55°C ~ 150°C (TJ),Through Hole,TO-92-3,TO-226-3* TO-92-3 (TO-226AA)
P-Channel,MOSFET (Metal Oxide),60V,450mA (Ta),10V,5 Ohm @ 500mA* 10V,3.5V @ 1mA,-,±20V,100pF @ 18V,-,2W (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-223,TO-261-4* TO-261AA
P-Channel,MOSFET (Metal Oxide),60V,160mA (Ta),10V,14 Ohm @ 200mA* 10V,3.5V @ 1mA,-,±20V,50pF @ 18V,-,625mW (Ta),-55°C ~ 150°C (TJ),Through Hole,TO-92-3,TO-226-3* TO-92-3 (TO-226AA)
P-Channel,MOSFET (Metal Oxide),60V,90mA (Ta),10V,14 Ohm @ 200mA* 10V,3.5V @ 1mA,-,±20V,50pF @ 18V,-,330mW (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3,TO-236-3* SC-59* SOT-23-3
P-Channel,MOSFET (Metal Oxide),100V,140mA (Ta),10V,20 Ohm @ 150mA* 10V,3.5V @ 1mA,-,±20V,50pF @ 25V,-,625mW (Ta),-55°C ~ 150°C (TJ),Through Hole,TO-92-3,TO-226-3* TO-92-3 (TO-226AA)
P-Channel,MOSFET (Metal Oxide),50V,175mA (Ta),5V,10 Ohm @ 100mA* 5V,2V @ 1mA,-,±20V,40pF @ 25V,-,625mW (Ta),-55°C ~ 150°C (TJ),Through Hole,TO-92-3,TO-226-3* TO-92-3 (TO-226AA)
N-Channel,MOSFET (Metal Oxide),100V,1A (Ta),6V* 10V,700 mOhm @ 1.5A* 10V,4V @ 250µA,2.9nC @ 10V,±20V,138pF @ 50V,-,1.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-89-3,TO-243AA
N-Channel,MOSFET (Metal Oxide),60V,1.2A (Ta),4.5V* 10V,250 mOhm @ 1.8A* 10V,3V @ 250µA,3.2nC @ 10V,±20V,166pF @ 40V,-,625mW (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3,TO-236-3* SC-59* SOT-23-3
P-Channel,MOSFET (Metal Oxide),30V,1.4A (Ta),4.5V* 10V,210 mOhm @ 1.4A* 10V,1V @ 250µA,6.4nC @ 10V,±20V,206pF @ 15V,-,625mW (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3,TO-236-3* SC-59* SOT-23-3
P-Channel,MOSFET (Metal Oxide),40V,4.6A (Ta),4.5V* 10V,60 mOhm @ 3.8A* 10V,1V @ 250µA,26.1nC @ 10V,±20V,1007pF @ 20V,-,2W (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-223,TO-261-4* TO-261AA
N-Channel,MOSFET (Metal Oxide),60V,200mA (Ta),4.5V* 10V,5 Ohm @ 500mA* 10V,3V @ 1mA,-,±20V,50pF @ 25V,-,400mW (Ta),-55°C ~ 150°C (TJ),Through Hole,TO-92-3,TO-226-3* TO-92-3 (TO-226AA)
N-Channel,MOSFET (Metal Oxide),60V,240mA (Ta),4.5V* 10V,3 Ohm @ 250mA* 10V,2.5V @ 250µA,0.6nC @ 4.5V,±20V,21pF @ 5V,-,350mW (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3 (TO-236),TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),60V,100A (Ta),4V* 10V,5 mOhm @ 50A* 10V,-,220nC @ 10V,±20V,12500pF @ 20V,-,1.75W (Ta)* 90W (Tc),150°C (TJ),Through Hole,TO-220-3,TO-220-3
N-Channel,MOSFET (Metal Oxide),60V,320mA (Ta),4.5V* 10V,1.6 Ohm @ 500mA* 10V,2.3V @ 250µA,0.7nC @ 4.5V,±20V,24.5pF @ 20V,-,300mW (Tj),-55°C ~ 150°C (TJ),Surface Mount,SOT-23,TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),30V,5.7A (Ta),2.5V* 10V,26.5 mOhm @ 5.7A* 10V,1.5V @ 250µA,7nC @ 4.5V,±12V,630pF @ 15V,-,1.4W (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3L,TO-236-3* SC-59* SOT-23-3
P-Channel,MOSFET (Metal Oxide),30V,4A (Ta),2.5V* 10V,44 mOhm @ 4.3A* 10V,1.3V @ 250µA,12.2nC @ 4.5V,±12V,1200pF @ 15V,-,1.4W (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3L,TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),30V,5.8A (Ta),4.5V* 10V,28 mOhm @ 5.8A* 10V,3V @ 250µA,17nC @ 10V,±20V,820pF @ 15V,-,1.4W (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3L,TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),20V,6.5A (Ta),1.8V* 4.5V,22 mOhm @ 6.5A* 4.5V,1V @ 250µA,16nC @ 4.5V,±8V,1160pF @ 10V,-,1.4W (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-23-3,TO-236-3* SC-59* SOT-23-3
P-Channel,MOSFET (Metal Oxide),30V,12A (Ta),6V* 20V,11 mOhm @ 12A* 20V,3V @ 250µA,39nC @ 10V,±25V,2600pF @ 15V,-,3.1W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SOIC,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),30V,12A (Ta),6V* 20V,11 mOhm @ 12A* 20V,3V @ 250µA,39nC @ 10V,±25V,2600pF @ 15V,-,3.1W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SOIC,"8-SOIC (0.154""* 3.90mm Width)"
