7.87KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
71.5KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
715KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
73.2KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
732Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
732KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
75Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
750KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
75KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
76.8KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
768Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
768KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
78.7KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
787KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
8.06KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
8.25MOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
8.2KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
8.45MOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
8.87KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
80.6KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
806Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
806KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
82.5Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
820KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
825KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
84.5Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
845KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
866Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
866KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
88.7Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
88.7KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
887Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
887KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
9.1Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
9.76KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
90.9Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
909KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
91Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
910Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
93.1Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
953Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
953KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
97.6Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
97.6KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
976KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
0.11Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
0.12Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.02KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.05KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.1Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.13KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.18KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.2Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.27KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.3Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.37KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.47KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.54KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.5MOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.62KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.69KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.74KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.78KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.82KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.82MOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
1.87KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
10.2KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
10.5Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
10.5KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
10.7Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
102Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
102KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
105Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
105KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
10MOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
11.3Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
11.8Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
11.8KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
110Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
110KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
115Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
12Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
12.1Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
12.4Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
12.7Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
12.7KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
120KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
121KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
127Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
127KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
13Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
13.3Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
13.7Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
130KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
137Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
137KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
13KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
14Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
14.3Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
14.7Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
14.7KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
143KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
147KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
14KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
15.4Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
15.8Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
15.8KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
150KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
16Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
16.2Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
16.5KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
16.9Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
16.9KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
162Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
162KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
165Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
169Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
17.4Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
17.4KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
17.8KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
174Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
174KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
18Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
18.2Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
18.7Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
18.7KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
182KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
187Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
187KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
19.1Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
19.1KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
19.6Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
19.6KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
191Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
196KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.05KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.05MOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.1Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.1KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.2Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.21Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.21MOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.2MOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.37KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.43KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.74KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.87KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
2.94MOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
20.5Ohms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
20.5KOhms, ,1/8W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0805 (2012 Metric),0805,0.079 L x 0.049 W (2.00mm x 1.25mm),-,2,-,
